Application_Number,y_test,prediction
167014,152000.0,153086.66453490753
81121,587000.0,588270.5520860461
39808,518290.0,519179.3651651457
176004,1761500.0,1761085.0651145608
147080,613000.0,618959.2995275328
79389,397000.0,396586.0645701719
184930,635250.0,629981.9908479803
141093,560390.0,573722.6601189608
8501,897000.0,889483.4159485832
155042,302000.0,295257.970624069
2468,582000.0,575267.6935195044
56194,402000.0,394806.2755728684
61658,522200.0,513975.7425141632
150818,802000.0,783949.4168543619
177946,82000.0,88584.88128255167
100389,247000.0,238197.78491026064
9523,647000.0,643447.9185198393
8040,486200.0,476137.92371487577
170156,564888.0,561050.7772863555
73501,347000.0,356959.5693001938
135569,552800.0,533663.3173817738
111038,262000.0,260612.96498265187
15611,297000.0,296496.45281095186
64943,365800.0,361470.9840916657
114210,612000.0,609303.1006349206
111696,322000.0,321470.5715166566
175922,441000.0,441308.44031028386
14117,554390.0,559726.5574093107
132899,707000.0,701890.5601361262
67397,256000.0,257083.96530541865
181535,697000.0,686462.3064841619
62025,831800.0,821521.5125873295
180036,167000.0,173111.20169902733
143274,602000.0,645213.1110120472
136533,107000.0,112909.22827824303
1143,437000.0,426456.6501722434
91214,565300.0,567029.2864647246
147633,795000.0,792943.8613483411
112806,552000.0,567323.4686363878
77719,447000.0,452264.88888557407
104854,437000.0,443325.34952624235
11152,102000.0,105121.25732624906
96384,296190.0,293984.6106620563
168457,339800.0,341015.8660101247
120286,981780.0,946435.9225044367
26541,541800.0,541184.4013516884
142943,898500.0,895610.3288235497
20252,385800.0,391866.1253657952
122795,187000.0,182037.45952154833
64277,460000.0,459655.42601993727
72664,521900.0,530161.48173577
130582,457793.0,450230.1615491116
60595,317000.0,311323.7179472372
76342,415000.0,426857.1571631183
98315,417000.0,420000.9782782434
25373,777000.0,784878.6688062529
66184,2652000.0,2413782.6000646744
111135,467000.0,470778.4289816797
67642,132000.0,126110.9145914359
61048,1522000.0,1468650.8130985405
43078,182000.0,182394.91833321095
155947,982000.0,970803.836392374
45675,357000.0,354964.88317671244
104227,385000.0,375733.0541990638
144894,252000.0,246004.45204515915
97269,573800.0,567771.4395845785
159609,700888.0,710521.0543337627
134786,752000.0,765801.5401306278
123901,1492888.0,1470932.1607077497
10610,347300.0,346695.42497161985
95594,582000.0,586604.5061899794
4910,902000.0,903794.3834595743
43445,267000.0,262613.2339222423
138971,397000.0,404921.82842084527
101001,855000.0,850176.2107185515
107904,360000.0,362604.1218813492
129810,2563000.0,2457656.4931509853
14625,397000.0,402237.5665446389
16469,827000.0,853323.4374101273
181328,347840.0,347351.8197913559
28961,912000.0,892780.0477314745
140747,552300.0,569591.6877862411
66470,132000.0,132553.83350513622
175767,727000.0,733064.4998528492
170931,427000.0,422407.57986399345
56345,167000.0,169143.82364985935
105929,157000.0,160723.09093274974
143251,806000.0,801270.5068132206
55109,467000.0,473237.42883143574
15303,894800.0,949471.8604576661
99161,794000.0,785216.4344268326
168571,587000.0,563542.9299364877
143391,107000.0,109431.04402259136
30244,442000.0,435492.5709700059
167991,167000.0,169449.83114360692
119109,606000.0,592860.3396564547
173257,77000.0,80969.12100851958
33970,742000.0,746769.8054908058
61790,755500.0,733259.178788098
96099,207000.0,207339.01901300208
106147,425800.0,417508.27239524724
44660,427000.0,414182.27877079835
68538,1357310.0,1348976.5971904963
42994,532000.0,511130.5780467519
181665,667000.0,663355.8809561649
157098,502000.0,500651.6019451723
39329,257000.0,248238.0737810005
56836,342000.0,339242.81798962475
65648,2802000.0,2649188.7864815905
162824,625250.0,612597.306301171
42323,290190.0,289254.7882651937
108775,615000.0,604805.5072841325
27080,462000.0,462126.529550533
139870,457000.0,469948.64748390217
163611,299400.0,292050.40597949055
75525,577000.0,574968.9762698265
3878,282000.0,276519.25772782887
106030,324000.0,324206.34644240735
54859,587000.0,586085.5628502652
89500,656800.0,652576.7541213669
54989,227000.0,233884.935056892
72507,697000.0,702799.4499406033
91942,1719131.0,1646069.170408084
182246,402000.0,395540.8833610845
20187,267000.0,270117.1638729817
110867,497000.0,498156.26162681397
144870,604000.0,605288.2327097309
5505,217000.0,217690.0006735764
185236,332000.0,331485.4632229949
134639,996000.0,966616.1771174894
30366,190000.0,194985.96851151084
120602,460000.0,463371.21971142734
163439,137000.0,135782.66225286108
166903,577000.0,578458.2213663611
115222,432000.0,430864.8301554745
93288,82000.0,81491.35801987204
158705,562000.0,551213.7017922979
58650,382000.0,376242.9536130513
59040,301888.0,302830.9950780518
112674,252000.0,258096.6144893907
147367,358000.0,356460.06382315577
184544,582000.0,586146.1054747385
116251,597800.0,576827.4323667544
20438,372000.0,366754.55501491996
8881,1397000.0,1339186.4525008288
131516,375500.0,390920.1122532731
39708,557100.0,550264.5659948888
129246,122000.0,123827.64162240649
23064,849800.0,862536.1974359197
75649,649000.0,648883.4953159222
65905,425000.0,416895.2439082034
103618,747000.0,769228.9009876448
75351,119784.0,120488.84392153409
9783,327000.0,336575.52059739846
180122,202000.0,204936.07056678692
62534,352888.0,358163.02177363436
2091,924888.0,909865.8860510445
183152,362000.0,358722.35020852997
164187,327000.0,320526.33718302037
76821,597000.0,590694.6869832566
130408,1880000.0,1796722.7046450006
181061,363000.0,365129.3761620503
91340,530000.0,595789.0994118651
47802,652000.0,646347.7234193855
155282,302000.0,298870.9483535249
83687,142000.0,143945.38402453202
88838,486000.0,479939.64671629254
152872,487000.0,481565.1282448297
27394,1055000.0,1064205.0989583305
30264,1340000.0,1417239.2198958804
131199,767000.0,758716.3120469385
89904,3602000.0,3567663.423997152
36725,582000.0,575065.2799667073
180946,452000.0,446410.53443696286
73982,669000.0,646746.6639534221
26394,472000.0,491672.99687101407
67665,367000.0,360064.0464226903
164564,262000.0,282534.0815187274
135350,372000.0,368021.3494767463
164063,747000.0,714070.1910668995
67505,339300.0,338557.67237305484
125190,315200.0,317205.15831065207
143723,563800.0,567228.3951309234
140756,1127000.0,1119881.6010565846
130596,750000.0,733886.1467053217
93122,716000.0,707732.9113218699
62688,352000.0,350088.25140202534
99266,572000.0,560914.494550057
110505,1447000.0,1464195.6360245796
120318,837000.0,808036.3394503826
28267,597000.0,593375.2703896924
13479,797000.0,805756.5606232181
71075,885888.0,888294.0405328555
166120,298300.0,296379.14130272856
28105,394500.0,406309.79171893495
49211,247000.0,233408.7734460064
144214,551800.0,548536.9137157756
43724,322000.0,323613.16909178806
173366,400000.0,400084.2802919936
32802,622000.0,618820.8333415679
45081,427000.0,425281.4427284321
101240,350000.0,349893.88410545856
141315,1258000.0,1248244.4694078506
175285,215700.0,223697.97927962372
119135,537000.0,534166.7189291194
133751,1322000.0,1326300.6955118368
69393,795000.0,784638.059068848
15215,484350.0,496598.6192858691
118688,615000.0,614984.3552250258
143334,369350.0,374264.0618656816
122666,310000.0,318613.316513518
56482,152000.0,149023.63171385505
136687,2002660.0,2035475.5307300093
165764,613000.0,601503.9585862925
64876,322000.0,321334.84256667027
87428,233300.0,234444.380157741
16303,577000.0,568423.1474097291
41354,522000.0,528643.1894881282
31149,837000.0,850305.2602247797
78583,797000.0,787626.8253234847
61841,472800.0,475112.63569814153
143774,322000.0,350154.6125142906
37177,570800.0,561460.0051966623
85779,1397000.0,1389676.3486482836
134376,610000.0,619174.284620429
16523,847000.0,839586.7231171099
148136,1284888.0,1266814.4470578535
16821,1355800.0,1340146.4060030072
123697,634953.33,623309.693110344
19808,517000.0,517396.04517659603
21685,532939.0,536661.9158362952
36491,577000.0,565839.452586249
24693,1283000.0,1285328.7372743944
161920,82000.0,81248.2511119701
109699,498800.0,497034.35414850776
3246,702000.0,697755.4083633088
169645,565800.0,564173.8298640301
158813,377000.0,377832.7155724076
137575,357000.0,349206.30049723305
106615,327000.0,326626.46201915015
40654,502000.0,510514.5356674186
138791,527000.0,543667.6244019698
95965,593800.0,582113.9584970726
12763,427000.0,425227.0072711226
145889,617000.0,592927.5175260203
126755,177000.0,175474.93632839294
127641,447000.0,437736.77887837676
74768,714310.0,723472.2475371788
155429,702800.0,706642.9303907268
38562,561500.0,562618.246063597
171658,1042000.0,1047358.8513731278
124155,643900.0,647982.1812402179
143528,1516000.0,1427576.4374887391
163107,847000.0,850506.5175788526
96777,177000.0,176958.4940281927
97680,615000.0,620285.3221519403
140662,444000.0,433907.05606482516
81356,222000.0,232992.22495778112
156839,447000.0,458075.750092541
149851,247000.0,251825.78453753158
100064,598000.0,599957.1435642652
89804,202000.0,208587.98314825812
90061,645000.0,637783.9906782157
90341,390700.0,394574.11037048313
80829,472000.0,461894.79423158057
96123,397000.0,390782.60902229894
163072,2302000.0,2254263.970477279
183646,754302.0,753477.1429079251
53789,73000.0,77480.18275578144
183491,247000.0,258487.97437079565
32327,397000.0,383792.8326473024
103423,1273000.0,1277153.5273569447
126641,272000.0,267266.86788870755
107761,578000.0,587465.3463525826
101557,82000.0,90247.25429373463
182806,302000.0,302378.1906586265
130854,569800.0,586347.914410647
45349,561200.0,579464.497533869
19960,334000.0,341949.8166176489
30267,97000.0,99552.92014063391
56785,317000.0,317863.112818133
84912,242000.0,239663.9613455652
153585,297000.0,294630.4044217902
41304,317000.0,317745.07679170754
160575,82000.0,82480.69958818454
37858,527000.0,527577.1160001567
118636,2290000.0,2286566.7040344067
51538,332000.0,344058.2978069349
41044,702000.0,720835.1767399722
183658,302000.0,317862.21296291915
26234,1175180.0,1213064.181886929
183867,347000.0,339677.2977362876
47540,582000.0,577075.0961644436
37679,1473800.0,1457464.7573026954
141416,525296.0,526930.3322238879
144775,599700.0,595036.2050683282
1454,252000.0,249441.53661479516
109135,332000.0,330891.0522510882
129012,235000.0,238074.92908712957
63903,97000.0,100866.13508328603
171427,562000.0,565026.9386809974
149566,507000.0,509640.10709542094
151761,447000.0,441352.2494912808
16800,902000.0,896855.5553177026
101020,652000.0,656842.4678911283
21864,423640.0,429461.31470407377
161364,536000.0,537827.8008673225
140439,433888.0,431565.0806536284
77821,705000.0,703663.9478757652
90344,332000.0,342780.6883830555
94417,87000.0,85764.81796030165
73111,957000.0,990880.842430802
26931,486800.0,487138.70782548725
172772,537000.0,540663.2706292161
157093,522000.0,522713.7164767269
144546,407640.0,419970.8334379186
47452,102000.0,104819.36488432535
56259,537000.0,541182.7557342444
89406,182000.0,185966.16772817358
21081,477500.0,480104.6979510819
119618,302000.0,306691.9555367322
86854,1002000.0,978892.0997041257
95853,97000.0,99393.48452441301
49954,302000.0,313768.7822135366
89447,407000.0,424236.9749768401
8605,217000.0,220993.1099584948
65799,569800.0,580773.6281367535
6090,882000.0,875198.4988294939
128616,395000.0,408735.0790915703
97841,497000.0,493009.9728234562
100453,1595800.0,1639242.3114630475
33431,272000.0,268918.4876707216
104601,112000.0,111433.35872458045
185426,449750.0,450024.9103209244
51917,137000.0,143065.0596478833
127407,1397000.0,1382067.2713310053
169195,308600.0,309361.2963600467
142480,1017800.0,1040684.8958949565
118491,581800.0,564888.6107530947
137842,282000.0,282740.6367988745
75661,447000.0,448159.7974437367
125815,1097000.0,1074475.0521186832
103130,1002000.0,956029.4198932616
71994,132000.0,132643.7675784157
16116,868210.0,860012.3794337545
15416,552000.0,551401.5260559962
121879,417000.0,411014.7806821584
39777,2286000.0,2357361.8976342217
179521,497000.0,496383.1492451207
103234,736000.0,729548.8154160761
100620,636800.0,631195.4920532877
145850,952000.0,960770.6300687566
5782,514000.0,504915.88954653294
70950,1216888.0,1218949.3534058789
179905,147000.0,147279.25123408786
173484,1802000.0,1613564.221194341
180050,523800.0,524170.66131192277
7860,489160.0,488201.6178260054
157292,482000.0,486065.00725982164
104916,332000.0,333544.54859211145
123999,367000.0,365305.0421503724
149393,277000.0,271200.5347308049
47464,522000.0,522301.4863167269
24010,927000.0,919235.2026583974
47466,352000.0,349911.2143802978
12658,1653000.0,1583989.623335497
26586,2052000.0,1994032.8157647091
22205,563200.0,558524.4894279665
16483,710800.0,718915.3474301435
100774,292000.0,335658.589036222
59991,1904000.0,1899806.8039101162
26105,267000.0,266816.1143738172
19954,1014800.0,1007691.9734431864
158316,711800.0,741775.1387650091
69399,227000.0,235741.02051660896
43531,228200.0,224461.6402581652
90463,387000.0,391305.3784970252
124046,187000.0,209293.31961430807
67354,1002000.0,1006117.7926134953
70433,282000.0,279108.50349201384
164587,1097000.0,1070737.2046039242
4721,107000.0,109381.478424768
64824,142000.0,141239.06751700028
98722,476800.0,495509.0382406985
98580,352000.0,359868.16194638953
20503,427000.0,437183.1310772244
181419,480000.0,495094.60443949536
103675,297000.0,296461.04725865735
100748,277000.0,278816.0651942165
151888,1002000.0,988738.0826332094
4028,382000.0,415528.95009140274
114167,316060.0,314785.01035271515
51382,642000.0,635408.7345395257
46525,1159000.0,1174178.779400174
59992,367000.0,373182.5560704766
81587,721500.0,720904.3766837459
53294,602000.0,605722.3727691981
145826,900000.0,878662.0366031536
148326,609000.0,610524.3724475121
80761,897000.0,915001.761106354
176162,852000.0,826438.3221007405
170876,448000.0,452936.9016360925
100596,152000.0,157173.86873728284
24019,3647000.0,3496585.0577584566
68903,227000.0,222689.94375602977
89236,430470.0,480954.2529808733
101482,547000.0,552716.9414789912
127549,747000.0,726773.5501518715
155802,752000.0,743902.1963944267
9904,310900.0,310688.5682449846
23246,443750.0,442640.6239162539
1295,485888.0,478082.4098101051
79735,857000.0,871964.5209100883
120503,445000.0,441298.2059026917
170101,345000.0,342444.7461607105
129979,39000.0,39891.11616414083
10977,2497000.0,2406950.442403657
129008,292000.0,280916.5016236585
56699,892000.0,893708.195359564
174121,278100.0,278242.99722071516
111426,632000.0,631450.8201985444
56772,902000.0,905698.3077719095
145871,851800.0,875605.4390188331
69935,505900.0,499238.653342918
185534,457000.0,451304.57561809436
64321,250300.0,245952.75221986033
